Kod_S,Kod_C,Kod_R,Nazwa,Wartosc,rok,firma,description,code
S050102,C0060,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0060,,,5 287,2021,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0060,,,31 731,2021,ErgoHestia,Netto,R0200
S050102,C0060,,,34 762,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0060,,,475,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0060,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0060,,,4 631,2021,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0060,,,30 605,2021,ErgoHestia,Netto,R0300
S050102,C0060,,,15 435,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0060,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0060,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0060,,,1 476,2021,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0060,,,13 958,2021,ErgoHestia,Netto,R0400
S050102,C0060,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0060,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0060,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0060,,,0,2021,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0060,,,0,2021,ErgoHestia,Netto,R0500
S050102,C0060,,,10 068,2021,ErgoHestia,Koszty poniesione,R0550
S050102,C0060,,,0,2021,ErgoHestia,Pozostałe koszty,R1200
S050102,C0060,,,0,2021,ErgoHestia,Koszty ogółem,R1300
S050102,C0070,,,1 361 119,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0070,,,170 567,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0070,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0070,,,302 626,2021,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0070,,,1 229 060,2021,ErgoHestia,Netto,R0200
S050102,C0070,,,1 099 130,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0070,,,141 246,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0070,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0070,,,307 510,2021,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0070,,,932 867,2021,ErgoHestia,Netto,R0300
S050102,C0070,,,409 155,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0070,,,55 284,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0070,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0070,,,110 474,2021,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0070,,,353 964,2021,ErgoHestia,Netto,R0400
S050102,C0070,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0070,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0070,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0070,,,0,2021,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0070,,,0,2021,ErgoHestia,Netto,R0500
S050102,C0070,,,592 785,2021,ErgoHestia,Koszty poniesione,R0550
S050102,C0070,,,0,2021,ErgoHestia,Pozostałe koszty,R1200
S050102,C0070,,,0,2021,ErgoHestia,Koszty ogółem,R1300
S050102,C0080,,,355 477,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0080,,,29 618,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0080,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0080,,,45 275,2021,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0080,,,339 820,2021,ErgoHestia,Netto,R0200
S050102,C0080,,,346 257,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0080,,,22 364,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0080,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0080,,,38 958,2021,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0080,,,329 663,2021,ErgoHestia,Netto,R0300
S050102,C0080,,,172 797,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0080,,,8 076,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0080,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0080,,,35 498,2021,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0080,,,145 374,2021,ErgoHestia,Netto,R0400
S050102,C0080,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0080,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0080,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0080,,,0,2021,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0080,,,0,2021,ErgoHestia,Netto,R0500
S050102,C0080,,,135 434,2021,ErgoHestia,Koszty poniesione,R0550
S050102,C0080,,,0,2021,ErgoHestia,Pozostałe koszty,R1200
S050102,C0080,,,0,2021,ErgoHestia,Koszty ogółem,R1300
S050102,C0090,,,168 257,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0090,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0090,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0090,,,87 893,2021,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0090,,,80 364,2021,ErgoHestia,Netto,R0200
S050102,C0090,,,143 324,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0090,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0090,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0090,,,77 727,2021,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0090,,,65 596,2021,ErgoHestia,Netto,R0300
S050102,C0090,,,40 589,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0090,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0090,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0090,,,26 416,2021,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0090,,,14 173,2021,ErgoHestia,Netto,R0400
S050102,C0090,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0090,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0090,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0090,,,0,2021,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0090,,,0,2021,ErgoHestia,Netto,R0500
S050102,C0090,,,17 926,2021,ErgoHestia,Koszty poniesione,R0550
S050102,C0090,,,0,2021,ErgoHestia,Pozostałe koszty,R1200
S050102,C0090,,,0,2021,ErgoHestia,Koszty ogółem,R1300
S050102,C0100,,,1 186,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0100,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0100,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0100,,,197,2021,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0100,,,988,2021,ErgoHestia,Netto,R0200
S050102,C0100,,,1 169,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0100,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0100,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0100,,,349,2021,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0100,,,819,2021,ErgoHestia,Netto,R0300
S050102,C0100,,,220,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0100,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0100,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0100,,,-1,2021,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0100,,,221,2021,ErgoHestia,Netto,R0400
S050102,C0100,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0100,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0100,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0100,,,0,2021,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0100,,,0,2021,ErgoHestia,Netto,R0500
S050102,C0100,,,216,2021,ErgoHestia,Koszty poniesione,R0550
S050102,C0100,,,0,2021,ErgoHestia,Pozostałe koszty,R1200
S050102,C0100,,,0,2021,ErgoHestia,Koszty ogółem,R1300
S050102,C0110,,,244 709,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0110,,,337,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0110,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0110,,,20,2021,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0110,,,245 026,2021,ErgoHestia,Netto,R0200
S050102,C0110,,,203 768,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0110,,,357,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0110,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0110,,,206,2021,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0110,,,203 919,2021,ErgoHestia,Netto,R0300
S050102,C0110,,,124 368,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0110,,,259,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0110,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0110,,,13,2021,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0110,,,124 613,2021,ErgoHestia,Netto,R0400
S050102,C0110,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0110,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0110,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0110,,,0,2021,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0110,,,0,2021,ErgoHestia,Netto,R0500
S050102,C0110,,,74 724,2021,ErgoHestia,Koszty poniesione,R0550
S050102,C0110,,,0,2021,ErgoHestia,Pozostałe koszty,R1200
S050102,C0110,,,0,2021,ErgoHestia,Koszty ogółem,R1300
S050102,C0120,,,69 479,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0120,,,161 924,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0120,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0120,,,43 599,2021,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0120,,,187 804,2021,ErgoHestia,Netto,R0200
S050102,C0120,,,109 919,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0120,,,115 118,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0120,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0120,,,47 554,2021,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0120,,,177 483,2021,ErgoHestia,Netto,R0300
S050102,C0120,,,2 218,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0120,,,8 600,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0120,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0120,,,-900,2021,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0120,,,11 717,2021,ErgoHestia,Netto,R0400
S050102,C0120,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0120,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0120,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0120,,,0,2021,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0120,,,0,2021,ErgoHestia,Netto,R0500
S050102,C0120,,,154 325,2021,ErgoHestia,Koszty poniesione,R0550
S050102,C0120,,,0,2021,ErgoHestia,Pozostałe koszty,R1200
S050102,C0120,,,0,2021,ErgoHestia,Koszty ogółem,R1300
S050102,C0130,,,0.0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0130,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0130,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0130,,,0.0,2021,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0130,,,0.0,2021,ErgoHestia,Netto,R0200
S050102,C0130,,,0.0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0130,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0130,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0130,,,0.0,2021,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0130,,,0.0,2021,ErgoHestia,Netto,R0300
S050102,C0130,,,0.0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0130,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0130,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0130,,,0.0,2021,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0130,,,0.0,2021,ErgoHestia,Netto,R0400
S050102,C0130,,,0.0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0130,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0130,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0130,,,0.0,2021,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0130,,,0.0,2021,ErgoHestia,Netto,R0500
S050102,C0130,,,0.0,2021,ErgoHestia,Koszty poniesione,R0550
S050102,C0130,,,0.0,2021,ErgoHestia,Pozostałe koszty,R1200
S050102,C0130,,,0.0,2021,ErgoHestia,Koszty ogółem,R1300
S050102,C0140,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0140,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0140,,,2 145,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0140,,,311,2021,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0140,,,1 835,2021,ErgoHestia,Netto,R0200
S050102,C0140,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0140,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0140,,,1 807,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0140,,,157,2021,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0140,,,1 651,2021,ErgoHestia,Netto,R0300
S050102,C0140,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0140,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0140,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0140,,,0,2021,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0140,,,0,2021,ErgoHestia,Netto,R0400
S050102,C0140,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0140,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0140,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0140,,,0,2021,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0140,,,0,2021,ErgoHestia,Netto,R0500
S050102,C0140,,,209,2021,ErgoHestia,Koszty poniesione,R0550
S050102,C0140,,,0,2021,ErgoHestia,Pozostałe koszty,R1200
S050102,C0140,,,0,2021,ErgoHestia,Koszty ogółem,R1300
S050102,C0150,,,0.0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0150,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0150,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0150,,,0.0,2021,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0150,,,0.0,2021,ErgoHestia,Netto,R0200
S050102,C0150,,,0.0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0150,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0150,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0150,,,0.0,2021,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0150,,,0.0,2021,ErgoHestia,Netto,R0300
S050102,C0150,,,0.0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0150,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0150,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0150,,,0.0,2021,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0150,,,0.0,2021,ErgoHestia,Netto,R0400
S050102,C0150,,,0.0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0150,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0150,,,0.0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0150,,,0.0,2021,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0150,,,0.0,2021,ErgoHestia,Netto,R0500
S050102,C0150,,,0.0,2021,ErgoHestia,Koszty poniesione,R0550
S050102,C0150,,,0.0,2021,ErgoHestia,Pozostałe koszty,R1200
S050102,C0150,,,0.0,2021,ErgoHestia,Koszty ogółem,R1300
S050102,C0160,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0160,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0160,,,160,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0160,,,94,2021,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0160,,,67,2021,ErgoHestia,Netto,R0200
S050102,C0160,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0160,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0160,,,159,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0160,,,93,2021,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0160,,,66,2021,ErgoHestia,Netto,R0300
S050102,C0160,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0160,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0160,,,-2 452,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0160,,,-1 500,2021,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0160,,,-952,2021,ErgoHestia,Netto,R0400
S050102,C0160,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0160,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0160,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0160,,,0,2021,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0160,,,0,2021,ErgoHestia,Netto,R0500
S050102,C0160,,,6,2021,ErgoHestia,Koszty poniesione,R0550
S050102,C0160,,,0,2021,ErgoHestia,Pozostałe koszty,R1200
S050102,C0160,,,0,2021,ErgoHestia,Koszty ogółem,R1300
S050102,C0200,,,6 810 698,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0110
S050102,C0200,,,627 115,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0120
S050102,C0200,,,2 305,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0130
S050102,C0200,,,686 009,2021,ErgoHestia,Udział zakładów reasekuracji,R0140
S050102,C0200,,,6 754 110,2021,ErgoHestia,Netto,R0200
S050102,C0200,,,6 389 034,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0210
S050102,C0200,,,477 188,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0220
S050102,C0200,,,1 966,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0230
S050102,C0200,,,675 573,2021,ErgoHestia,Udział zakładów reasekuracji,R0240
S050102,C0200,,,6 192 615,2021,ErgoHestia,Netto,R0300
S050102,C0200,,,3 315 198,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0310
S050102,C0200,,,97 025,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0320
S050102,C0200,,,-2 452,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0330
S050102,C0200,,,287 475,2021,ErgoHestia,Udział zakładów reasekuracji,R0340
S050102,C0200,,,3 122 296,2021,ErgoHestia,Netto,R0400
S050102,C0200,,,0,2021,ErgoHestia,Brutto – Bezpośrednia działalność ubezpieczeniowa,R0410
S050102,C0200,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja proporcjonalna,R0420
S050102,C0200,,,0,2021,ErgoHestia,Brutto – Przyjęta reasekuracja nieproporcjonalna,R0430
S050102,C0200,,,0,2021,ErgoHestia,Udział zakładów reasekuracji,R0440
S050102,C0200,,,0,2021,ErgoHestia,Netto,R0500
S050102,C0200,,,2 446 270,2021,ErgoHestia,Koszty poniesione,R0550
